"hotel_id","booking_id","customer_id","selling_price_local_currency","currency,to_usd_exchange_rate"
"1000256","1009702","673d9969-9aeb-4c08-a36c-1b6988b01c33","209","THB","0.033"
"1000008","1009703","e933133b-81c3-4401-9712-979d7a60602d","769","EUR","1.21"
"1000211","1009704","3e3ee140-0473-4d8f-b225-88245a6f2f8f","53","EUR","1.21"
"1000047","1009705","37613f64-f331-48b7-8c11-158fd927d9f1","518","EUR","1.21"
"1000302","1009706","f4140555-554e-4ab5-8310-8ba0687a7aa2","821","THB","0.033"
"1000366","1009707","dfa18503-95f2-4b67-85ba-43f20ea7e233","649","EUR","1.21"
"1000038","1009708","b0bc933b-c510-45ca-bd84-173ed4000728","303","THB","0.033"
"1000240","1009709","910b9060-82c0-4fcc-b6df-ce3695224ab4","769","EUR","1.21"
"1000305","1009710","901b9b48-8e52-4918-8738-27d30ee9aef7","310","EUR","1.21"
"1000394","1009711","2d5a0486-c73d-43a9-bdb8-d8d9dde071d3","741","THB","0.033"
"1000041","1009712","1b2adf2a-8d4e-401a-8543-8ae309798c2b","330","THB","0.033"
"1000365","1009713","a9af856d-4903-48f2-b09c-f53e5a6b0bb0","402","THB","0.033"
"1000033","1009714","70a5bfa7-0a09-4eeb-bed7-ba1869505e48","679","THB","0.033"
"1000078","1009715","e1681da6-dcb8-4d7f-8382-97f7917bace5","97","EUR","1.21"
"1000266","1009716","c0b847d6-eddf-48a1-9966-b01223205844","51","THB","0.033"
"1000126","1009717","88b8febb-8277-4224-9382-ab04324083d2","602","SGD","0.76"
"1000048","1009718","b2af93f9-dcdb-4f7e-a20d-5946265b6b3f","842","EUR","1.21"
"1000339","1009719","56dc1905-c1ea-4eeb-81ad-4842214ec152","492","THB","0.033"
"1000068","1009720","20e06f51-5481-4fa7-aac6-c9beb877df76","712","THB","0.033"
"1000185","1009721","b9e86a63-d0c4-4e27-987e-e88434271d41","390","EUR","1.21"
"1000256","1009722","269cdd04-9ee6-4425-8258-bf03ef824903","387","SGD","0.76"
"1000070","1009723","5d1f2ae3-3c38-4147-86df-fe98bbbb2865","130","SGD","0.76"
"1000068","1009724","a0beb8ce-f465-484e-b12c-aeb33f74de55","787","SGD","0.76"
"1000392","1009725","9c9db4b3-9af6-4a71-ae77-440c718c3872","957","SGD","0.76"
"1000225","1009726","01be2923-e4c2-4798-af04-7d6a03933d49","516","EUR","1.21"
"1000137","1009727","1840dbc3-ee5e-4849-a1cf-962da1d21340","507","THB","0.033"
"1000347","1009728","0bfb9184-f03f-41a9-a85f-0b821468a62f","189","SGD","0.76"
"1000191","1009729","66c0f6ea-f139-4a9d-93f9-696712f18f6d","140","EUR","1.21"
"1000319","1009730","d55560df-d1fb-4e26-9e86-6c38ffd43e2d","843","EUR","1.21"
"1000290","1009731","269cdd04-9ee6-4425-8258-bf03ef824903","909","THB","0.033"
"1000237","1009732","eb6816b4-fc3a-438f-bce1-7445954af51c","923","EUR","1.21"
"1000306","1009733","8bc27f3d-46a0-411d-8992-d448d2707a37","664","THB","0.033"
"1000062","1009734","2cfdbdc8-ad9e-460f-a645-f955ae1eb1aa","112","SGD","0.76"
"1000162","1009735","eb61b316-e109-4a19-9f5a-ca5e8c4aefe2","154","EUR","1.21"
"1000379","1009736","3ce7f431-3ba0-4b03-bff2-007f9a3420d6","84","THB","0.033"
"1000137","1009737","f39667e2-3d39-4a25-8e74-ed91f266b459","850","EUR","1.21"
"1000321","1009738","49fab640-ec93-4f74-88a4-b765502c767f","360","EUR","1.21"
"1000090","1009739","0f81f7e6-b8df-4dcd-9a67-f01367cda6e8","537","SGD","0.76"
"1000338","1009740","31005e50-3ab3-42d3-a341-7ce9de10a810","410","SGD","0.76"
"1000131","1009741","8a5a8293-0193-420b-945a-407e8f657fc4","695","EUR","1.21"
"1000162","1009742","45ba83b7-0042-46e8-9f2d-ded816126d80","125","THB","0.033"
"1000270","1009743","9019505b-989c-4b62-b0d1-8030c75d54a3","117","EUR","1.21"
"1000367","1009744","70ffda78-7a35-4e03-8ac8-c8a9c952c4ae","533","THB","0.033"
"1000388","1009745","4ed07c4a-0022-4f50-bd54-28b51170779e","423","THB","0.033"
"1000045","1009746","89fce17c-e78c-495b-9fb5-56fb3c405e36","519","EUR","1.21"
"1000032","1009747","32ee4cee-73b9-4c1b-a7b4-de4ff9837d63","540","EUR","1.21"
"1000235","1009748","e8465fb4-fc34-47ad-abb9-b2616bcba431","509","EUR","1.21"
"1000208","1009749","1a228ec6-2445-47a6-abd3-4132788afa4b","68","SGD","0.76"
"1000330","1009750","54c1c7be-68c4-42aa-94e2-804ba95abdfb","51","EUR","1.21"
"1000188","1009751","d2ceaff3-b6b0-4f62-8dee-d647b2d5ff67","895","EUR","1.21"
"1000039","1009752","fb82967d-ea6e-49bf-9713-5ab2f2d945b5","279","EUR","1.21"
"1000017","1009753","20f74dd0-7610-4fcf-b369-d825e0e92cd2","479","SGD","0.76"
"1000218","1009754","6a1f4f59-5f5b-4823-ab80-646998f56c62","833","THB","0.033"
"1000189","1009755","a8435bc5-2303-41a9-be82-30063f8641d1","983","EUR","1.21"
"1000073","1009756","fccc902c-ad74-4c1e-a39a-a65ff8e36cf2","223","SGD","0.76"
"1000023","1009757","d0e64943-9068-448e-9a0b-3704587e08d5","996","SGD","0.76"
"1000192","1009758","19b1f308-bbb4-4689-9a14-ac018c67e926","146","SGD","0.76"
"1000013","1009759","9d9b8234-839e-45d6-b62c-b67c1d2f8b83","897","EUR","1.21"
"1000026","1009760","16cf711d-9483-48f5-90ec-3f5e2dc194a6","455","SGD","0.76"
"1000329","1009761","5c918542-6646-45b2-90f7-1df2ca7e171d","898","EUR","1.21"
"1000236","1009762","773886fb-0aac-4a7c-b7d6-0e3eb5553f28","971","EUR","1.21"
"1000357","1009763","e682fcbf-58a3-4f0d-85bb-f2a33e06e4b9","0","SGD","0.76"
"1000229","1009764","b6869002-d950-4d85-91ab-1b9ef1c42837","910","THB","0.033"
"1000162","1009765","bf06b834-4a02-409c-8055-48576b9e0afa","816","SGD","0.76"
"1000035","1009766","c3ead15a-ca69-492d-93b2-cdd0b69a9fa0","493","EUR","1.21"
"1000011","1009767","22dd3dd2-2976-464b-b321-0c36abec02e3","230","EUR","1.21"
"1000062","1009768","c1ea4302-d173-464a-b919-b3574596496b","416","EUR","1.21"
"1000237","1009769","65bad744-5bee-4314-bfc5-981d9f92a89e","391","EUR","1.21"
"1000027","1009770","b7cf967a-52a0-4fd3-a148-ab1a6e17e3e2","969","SGD","0.76"
"1000053","1009771","39dae03a-bf46-4994-ba88-77a7f464c0df","955","EUR","1.21"
"1000032","1009772","850d0162-bfbf-4d91-ad57-4e4bbff1066e","160","EUR","1.21"
"1000281","1009773","a392b3cb-38a0-4627-b501-c2d81d91310c","407","SGD","0.76"
"1000086","1009774","6d87d63e-5ede-4422-b4f2-f98464d3a36e","558","THB","0.033"
"1000114","1009775","8205ae12-7607-49d7-b603-0a9359c366b8","50","THB","0.033"
"1000183","1009776","5ad81fc7-52f9-4fb3-819c-ecc564e6e80b","931","SGD","0.76"
"1000332","1009777","e8845f4e-e259-45ed-83f3-a2705483262d","842","EUR","1.21"
"1000115","1009778","dc0f4adb-2ee6-4f46-b31a-0dc2fb46fe0c","780","THB","0.033"
"1000014","1009779","e67fc815-5953-4182-9cc8-45a9688bb735","574","SGD","0.76"
"1000312","1009780","e8845f4e-e259-45ed-83f3-a2705483262d","966","EUR","1.21"
"1000073","1009781","7b9bdc2b-0904-4e8b-ad42-1d2b4061dd87","980","SGD","0.76"
"1000090","1009782","a1d02154-31db-44cd-b871-ff1495b75899","952","SGD","0.76"
"1000254","1009783","8a956b3b-abd0-44d9-9d19-5e472a5daf8d","7","EUR","1.21"
"1000320","1009784","4ed07c4a-0022-4f50-bd54-28b51170779e","742","SGD","0.76"
"1000271","1009785","b3accc41-0937-4756-9fe7-027f0ab2b303","795","SGD","0.76"
"1000298","1009786","ed532f2b-0d61-4f0d-a9c1-ee11f4a9cfd7","746","SGD","0.76"
"1000176","1009787","ab846443-7ca3-4732-a7fe-5d69e84d3352","57","THB","0.033"
"1000189","1009788","55f34e37-0dac-4ade-8853-ce8f0f59b1be","854","SGD","0.76"
"1000027","1009789","88b8febb-8277-4224-9382-ab04324083d2","422","THB","0.033"
"1000359","1009790","9974b91b-938c-451d-88a6-64c4dc832a17","677","THB","0.033"
"1000359","1009791","e3a85241-d3f4-4942-bc15-da041a46bd39","962","SGD","0.76"
"1000364","1009792","f2005116-3595-4e8b-a4f2-cb707a508ee9","399","THB","0.033"
"1000070","1009793","b3a6f1de-32c4-4cf1-bb6b-73903b807d1c","665","THB","0.033"
"1000316","1009794","dc0f4adb-2ee6-4f46-b31a-0dc2fb46fe0c","799","SGD","0.76"
"1000276","1009795","e414c598-16db-40e7-8244-283788b8bf92","291","SGD","0.76"
"1000070","1009796","0624ec9b-5449-410f-ba40-4081b896be1e","918","SGD","0.76"
"1000274","1009797","0bb55a91-e92c-4bf4-b736-31ff42056ac8","615","THB","0.033"
"1000247","1009798","a9cb4550-093a-4e67-9a51-b871b9c5ab02","425","THB","0.033"
"1000372","1009799","65d63c31-2340-4768-b790-c7a33e6b709b","35","SGD","0.76"
"1000189","1009800","0baac928-b8b4-4118-843f-111a84beea51","143","EUR","1.21"
"1000101","1009801","341314ca-2a6b-4c10-a753-a2cdf4f0e5a0","107","THB","0.033"
"1000167","1009802","eb6816b4-fc3a-438f-bce1-7445954af51c","897","THB","0.033"
"1000249","1009803","91618cb3-0550-42fd-87c6-3f2762beb095","507","SGD","0.76"
"1000203","1009804","86833f98-c10a-4126-a527-0c8ceea2432e","474","SGD","0.76"
"1000173","1009805","0415dca9-69e1-43ea-a365-53fb6ceca4cf","80","EUR","1.21"
"1000307","1009806","d2429ba9-9f6a-4441-99e6-3d32ca7b1637","278","SGD","0.76"
"1000128","1009807","14865f41-a575-45e8-8421-befafc0559d8","389","THB","0.033"
"1000104","1009808","8c1adbae-911d-4e70-9ea6-e36b01cbce9e","283","EUR","1.21"
"1000371","1009809","b7cf967a-52a0-4fd3-a148-ab1a6e17e3e2","320","EUR","1.21"
"1000255","1009810","9862b568-3890-4c29-9601-4fe7e949fac8","191","SGD","0.76"
"1000053","1009811","0403509d-0a7d-4cba-b977-475640474737","394","SGD","0.76"
"1000352","1009812","2c58b76b-3fdf-4139-bdd4-0d25dfc1ec6a","411","EUR","1.21"
"1000152","1009813","2d5a0486-c73d-43a9-bdb8-d8d9dde071d3","963","SGD","0.76"
"1000330","1009814","9974b91b-938c-451d-88a6-64c4dc832a17","691","THB","0.033"
"1000007","1009815","c1d7c4f4-3ca7-48f9-8168-7f3d6e67879e","845","SGD","0.76"
"1000348","1009816","065e7bbf-0912-481f-8c8c-861df66a1d03","71","SGD","0.76"
"1000019","1009817","76a5e08f-9d23-4762-a166-b7e7298bf9ae","67","THB","0.033"
"1000170","1009818","904805d6-d193-458b-b2b5-df1a153ebc82","689","SGD","0.76"
"1000008","1009819","52586161-fb41-4df8-8d6d-7c8a04794db2","262","SGD","0.76"
"1000022","1009820","8e86af14-201e-47d8-a112-0db5816028d1","292","SGD","0.76"
"1000339","1009821","8cd569d5-b71d-4069-bf6a-344ccc30ffa0","581","SGD","0.76"
"1000218","1009822","4a180f21-a764-43e6-a4b7-e57acfa1b62c","93","SGD","0.76"
"1000306","1009823","fc2293cb-1c3c-4498-b0ef-832f66f52046","391","THB","0.033"
"1000316","1009824","576f02c4-4ff1-4b37-995c-b2dae4ac3f34","295","SGD","0.76"
"1000321","1009825","16cf711d-9483-48f5-90ec-3f5e2dc194a6","852","EUR","1.21"
"1000282","1009826","9d9b8234-839e-45d6-b62c-b67c1d2f8b83","385","THB","0.033"
"1000287","1009827","d5b9b970-d9dc-4f98-b22c-970989a3e74f","633","THB","0.033"
"1000327","1009828","4d468701-6e3c-4383-96d8-82c76df5320d","881","EUR","1.21"
"1000167","1009829","95beb586-a958-4138-9b5a-4dad20928877","680","SGD","0.76"
"1000375","1009830","fb82967d-ea6e-49bf-9713-5ab2f2d945b5","301","EUR","1.21"
"1000309","1009831","eddf5c9c-9048-420d-8a90-2f3e5b5069b1","246","THB","0.033"
"1000193","1009832","cc465631-f26a-449c-9cd6-643219b334be","45","EUR","1.21"
"1000123","1009833","99ce7c43-e992-470e-ba3b-6a2aa2325178","993","SGD","0.76"
"1000153","1009834","def540e2-67e6-41b3-b2df-687719ec7fb9","437","EUR","1.21"
"1000282","1009835","3b89094c-35d5-4736-864f-7da28c0589c6","417","EUR","1.21"
"1000207","1009836","f9bb0a50-8c92-4f35-b42a-ea61d65a279c","896","THB","0.033"
"1000017","1009837","31ad5742-22f7-49ec-ad5e-8b76addd8d06","425","SGD","0.76"
"1000369","1009838","da2f57a4-1f98-4b0b-ba00-75003e99fb92","75","THB","0.033"
"1000048","1009839","10252332-18af-4342-ba05-fea92d8be6b3","141","SGD","0.76"
"1000103","1009840","faf5f48c-0659-47ef-95b0-ceba72f8a1c2","697","EUR","1.21"
"1000002","1009841","da414f92-97cd-4f7d-9326-4d43a933d771","591","THB","0.033"
"1000207","1009842","af688cf2-3d80-42bc-a791-da71f0a290fa","372","EUR","1.21"
"1000204","1009843","986ae00d-4c0a-4942-a10e-5e099a056199","619","THB","0.033"
"1000310","1009844","5db36293-9065-47cd-ab11-bc5a46043613","260","EUR","1.21"
"1000273","1009845","a85dd07d-da57-45d2-a349-5d51bad6bfc2","227","THB","0.033"
"1000004","1009846","48e7fa77-9d4d-4f6b-916f-c0be89e54f0d","579","EUR","1.21"
"1000065","1009847","af92d574-d9b0-4261-a639-3d5bfb1552d7","726","SGD","0.76"
"1000300","1009848","22cd5f2a-6f06-4ad7-b871-a654d76dc472","878","EUR","1.21"
"1000325","1009849","5506bfcc-adaa-4bca-9f05-0b73e588700a","114","THB","0.033"
"1000373","1009850","01be2923-e4c2-4798-af04-7d6a03933d49","171","EUR","1.21"
"1000184","1009851","bc828da7-1b6b-4730-811f-af244f49d129","58","EUR","1.21"
"1000384","1009852","6eeafb33-871b-4c80-baf8-394c0c5698f5","510","THB","0.033"
"1000033","1009853","641c5bc4-6f2c-43cd-ba7c-739aeb3256b0","555","THB","0.033"
"1000018","1009854","11bab3e8-2f17-4bba-9f57-1a2351bbc881","456","THB","0.033"
"1000249","1009855","8a16ed1f-be8b-4080-9a65-489a19df83ff","321","THB","0.033"
"1000036","1009856","a706de11-520c-46b4-97b7-6db2d7fcf20d","920","EUR","1.21"
"1000199","1009857","5315419c-f24a-4a70-86f6-8217583e4666","741","EUR","1.21"
"1000398","1009858","631c32c1-153c-4268-855e-a158f00e7ca6","866","THB","0.033"
"1000217","1009859","37613f64-f331-48b7-8c11-158fd927d9f1","45","SGD","0.76"
"1000325","1009860","f06a5f5e-78ca-416b-8c47-c6083476f601","708","SGD","0.76"
"1000400","1009861","1111d193-4473-47c3-b4d5-960b40d3a801","506","EUR","1.21"
"1000270","1009862","16881a1b-6e3f-447b-87fe-d1bd721c74de","468","EUR","1.21"
"1000327","1009863","77b91beb-444f-487f-a9fc-52905e08274a","223","EUR","1.21"
"1000253","1009864","24e21e33-34d6-4e4f-b03f-99bf527f6e7a","424","EUR","1.21"
"1000287","1009865","5c918542-6646-45b2-90f7-1df2ca7e171d","349","EUR","1.21"
"1000385","1009866","c7f31c2e-4198-4d74-a50e-bec0922e3b06","482","SGD","0.76"
"1000153","1009867","63f09ab5-3b2b-437c-be0f-69104c4aed53","702","EUR","1.21"
"1000174","1009868","67cd602f-6969-45e8-a6fe-3d9444fbb2f7","738","EUR","1.21"
"1000390","1009869","56ae3d8b-2c6c-412d-a02c-0fe25997e9da","26","SGD","0.76"
"1000141","1009870","07ef9a25-1e24-46e9-a350-d5f4eeb6f570","922","EUR","1.21"
"1000086","1009871","97a50070-d57d-44c4-ba0e-bb0938d8bfc4","425","SGD","0.76"
"1000145","1009872","6d98762f-1a7d-42a9-8077-d2c137a2a168","759","THB","0.033"
"1000010","1009873","63f09ab5-3b2b-437c-be0f-69104c4aed53","826","THB","0.033"
"1000158","1009874","eead6e50-730b-4269-8902-00881e5ef102","247","EUR","1.21"
"1000073","1009875","ed532f2b-0d61-4f0d-a9c1-ee11f4a9cfd7","60","SGD","0.76"
"1000092","1009876","36f7b2a6-4499-4cd6-be14-f0220e8f0bab","816","SGD","0.76"
"1000220","1009877","588afda9-87a8-4904-bf97-f1a5411fbae6","495","THB","0.033"
"1000345","1009878","773886fb-0aac-4a7c-b7d6-0e3eb5553f28","279","THB","0.033"
"1000324","1009879","d3031507-e436-4864-ba27-0c76f0755ac3","932","EUR","1.21"
"1000143","1009880","17bd1cf6-af32-41fd-9640-38096a364358","861","SGD","0.76"
"1000353","1009881","dba8e28d-00c9-417f-af0e-c5a321c0d5e7","971","EUR","1.21"
"1000193","1009882","fc2293cb-1c3c-4498-b0ef-832f66f52046","647","THB","0.033"
"1000315","1009883","e57ef639-7618-4b23-9dd5-d330bc0d422c","538","SGD","0.76"
"1000078","1009884","f0541756-d10c-486e-ab35-fc395de69ecf","712","THB","0.033"
"1000270","1009885","92e6ba36-4fd7-4855-b294-929601ddc641","184","SGD","0.76"
"1000312","1009886","61a6c1c3-731d-4abb-87f1-1e1c9c4b2617","756","SGD","0.76"
"1000161","1009887","17975f77-fbb7-47bd-b072-192ac79c8706","821","EUR","1.21"
"1000368","1009888","1ee7c757-b0a3-49a5-98eb-0814b62ddcd4","397","EUR","1.21"
"1000083","1009889","f2005116-3595-4e8b-a4f2-cb707a508ee9","239","SGD","0.76"
"1000294","1009890","fb82967d-ea6e-49bf-9713-5ab2f2d945b5","886","SGD","0.76"
"1000189","1009891","17b4e4b0-9b8e-49e2-8741-9dc1ae7f248e","809","EUR","1.21"
"1000159","1009892","0624ec9b-5449-410f-ba40-4081b896be1e","549","THB","0.033"
"1000208","1009893","205bf8f1-2b9e-4c1d-b1b4-4fd5b08a8ecc","519","SGD","0.76"
"1000122","1009894","b48e7e58-f8cd-4852-b765-876aae76ab4b","729","THB","0.033"
"1000209","1009895","8553e1e3-a5de-43ee-8c96-e9fb74146f26","482","EUR","1.21"
"1000199","1009896","046cc035-cf07-4538-85e4-a79e6f2ad613","455","SGD","0.76"
"1000313","1009897","960dba4c-f232-4cf3-9f73-6e126e929e2c","743","EUR","1.21"
"1000311","1009898","2126d9d6-2083-4823-a445-8e09e8d4f2b0","630","EUR","1.21"
"1000050","1009899","025a304a-d7db-494a-9cde-20f5e887b20b","606","EUR","1.21"
"1000013","1009900","e0e169f6-2710-4430-89f4-11551c060154","102","EUR","1.21"
"1000154","1009901","51b18085-750c-4873-b3de-e71f162e93c0","976","EUR","1.21"
"1000373","1009902","aa4adaf5-63a9-4d10-9188-aabc1060be27","454","EUR","1.21"
"1000192","1009903","9a999e9e-1151-4048-a808-83207b35a5d6","131","EUR","1.21"
"1000027","1009904","5fb3d4d8-fa86-400f-9948-bb073bb08541","386","SGD","0.76"
"1000050","1009905","4a180f21-a764-43e6-a4b7-e57acfa1b62c","334","THB","0.033"
"1000306","1009906","81552534-c849-48a1-8d58-05bd8c97fb16","151","SGD","0.76"
"1000356","1009907","ce4eb42b-bf41-4005-b8e0-79a266041319","455","EUR","1.21"
"1000235","1009908","74ac78ad-2dfa-46da-8c3e-cbf24f6814ca","4","SGD","0.76"
"1000017","1009909","986ae00d-4c0a-4942-a10e-5e099a056199","68","EUR","1.21"
"1000127","1009910","caf71d69-8dc6-4a64-9579-320c866a02c9","864","EUR","1.21"
"1000350","1009911","0415dca9-69e1-43ea-a365-53fb6ceca4cf","589","SGD","0.76"
"1000201","1009912","17975f77-fbb7-47bd-b072-192ac79c8706","208","EUR","1.21"
"1000049","1009913","780370e5-b3d4-4c55-aeb6-a1fcbf5ce66b","890","EUR","1.21"
"1000348","1009914","3d868910-191b-44cc-9e82-a8b3f31df017","851","THB","0.033"
"1000183","1009915","9028a269-9e52-49d4-86f1-b378f1b6a517","605","SGD","0.76"
"1000248","1009916","89d2deba-ccaa-46cc-93ef-c36511c13e08","35","THB","0.033"
"1000348","1009917","4e785ae5-1a1c-486e-97c1-e27e22ebcd3c","872","THB","0.033"
"1000058","1009918","2de1887e-55f9-4ee2-90f7-c2a4285820cc","688","THB","0.033"
"1000397","1009919","3c1c58e2-2a26-44a9-8666-1dcdc744cf1e","601","SGD","0.76"
"1000354","1009920","d806a12d-915f-4f9e-8a95-645987cff43b","315","EUR","1.21"
"1000171","1009921","d6d078cd-4b1c-4876-9fe7-67c821e919fa","524","THB","0.033"
"1000023","1009922","15364e10-c843-4f5e-ac15-7c857709a2d7","492","THB","0.033"
"1000282","1009923","20e06f51-5481-4fa7-aac6-c9beb877df76","278","SGD","0.76"
"1000390","1009924","ea9de7f3-63c3-4df7-8b38-cc48e4efbf5c","581","THB","0.033"
"1000303","1009925","0e20168d-6436-41ba-b39a-5b755ca14402","493","THB","0.033"
"1000233","1009926","ebe1c43b-8c1f-472e-ab22-bb0adad471f5","754","EUR","1.21"
"1000056","1009927","901b9b48-8e52-4918-8738-27d30ee9aef7","974","EUR","1.21"
"1000087","1009928","b24b8873-5a98-4822-8268-9f896f6413f7","86","SGD","0.76"
"1000157","1009929","89fce17c-e78c-495b-9fb5-56fb3c405e36","85","EUR","1.21"
"1000165","1009930","28863100-1400-4f4c-9484-f69328059534","799","THB","0.033"
"1000061","1009931","4ca72801-baa9-4380-9394-1d6118e99790","19","THB","0.033"
"1000192","1009932","2f9a2761-11cd-479d-9dad-3fcea17c0a0c","645","THB","0.033"
"1000313","1009933","99ce7c43-e992-470e-ba3b-6a2aa2325178","891","THB","0.033"
"1000309","1009934","14865f41-a575-45e8-8421-befafc0559d8","46","SGD","0.76"
"1000012","1009935","f9761c5d-fa81-4d9c-ad1a-3a5248238119","135","SGD","0.76"
"1000325","1009936","b81a4d67-7601-4376-8770-c5fe691e5964","837","EUR","1.21"
"1000276","1009937","a4e2d054-c78d-4b5e-be93-4c9d38204074","175","EUR","1.21"
"1000220","1009938","90ba6de5-ac6e-40cb-909a-83280b361043","687","EUR","1.21"
"1000034","1009939","4e9a8620-7791-4125-be33-7229ff441be0","370","EUR","1.21"
"1000137","1009940","c065cf50-2af5-4b4a-834d-018cec8a40aa","60","EUR","1.21"
"1000359","1009941","d8345307-5249-41c7-bcbc-3ce46ad49548","384","THB","0.033"
"1000006","1009942","d144bb3e-fc86-4ac7-a976-818ac74ccfe3","147","EUR","1.21"
"1000260","1009943","d748b5bf-ef2c-4859-ad64-c45acbe4f964","333","SGD","0.76"
"1000337","1009944","a61d1d1f-07f3-4eeb-88f9-07fcb7a3a332","203","THB","0.033"
"1000245","1009945","e8f1407b-2d32-430d-86b7-f0b47afd9dea","507","THB","0.033"
"1000322","1009946","a9af856d-4903-48f2-b09c-f53e5a6b0bb0","555","THB","0.033"
"1000249","1009947","997d59b8-4996-449c-ab0e-d753e4c2dc2d","144","EUR","1.21"
"1000327","1009948","ca4d8779-a845-4448-8ea1-e38551af2059","828","EUR","1.21"
"1000028","1009949","5d5bf344-3c50-4b62-9d17-a65459b4fe66","113","EUR","1.21"
"1000005","1009950","7b9bdc2b-0904-4e8b-ad42-1d2b4061dd87","700","THB","0.033"
"1000201","1009951","92fdc306-e5ef-4a48-906d-1b059f79468e","818","EUR","1.21"
"1000032","1009952","bf06b834-4a02-409c-8055-48576b9e0afa","358","EUR","1.21"
"1000122","1009953","1f983faf-54e7-4729-9dca-cd61ff4a1859","408","EUR","1.21"
"1000288","1009954","664f13bf-593d-48f8-93d6-1fa919dc939b","945","SGD","0.76"
"1000021","1009955","1f334680-f072-4157-adac-584ecd58046f","626","SGD","0.76"
"1000253","1009956","91bf878f-fa78-436c-9af3-8126f9d405ad","101","EUR","1.21"
"1000074","1009957","17b4e4b0-9b8e-49e2-8741-9dc1ae7f248e","912","SGD","0.76"
"1000049","1009958","4d468701-6e3c-4383-96d8-82c76df5320d","587","EUR","1.21"
"1000235","1009959","ca4e8ca9-7db9-4a3a-9cd1-828bd3f0f125","347","THB","0.033"
"1000018","1009960","6a27bae7-f837-4770-ab68-d708d1a50e6c","163","EUR","1.21"
"1000211","1009961","17b4e4b0-9b8e-49e2-8741-9dc1ae7f248e","638","SGD","0.76"
"1000343","1009962","9df94f1a-6f76-4305-997d-35f941e6e3a1","875","SGD","0.76"
"1000106","1009963","a2d52d44-c522-493a-8832-b8abb0504436","103","SGD","0.76"
"1000168","1009964","d5b9b970-d9dc-4f98-b22c-970989a3e74f","262","THB","0.033"
"1000075","1009965","904805d6-d193-458b-b2b5-df1a153ebc82","557","SGD","0.76"
"1000036","1009966","a8c89190-1b96-4102-b7ea-e784d987373e","899","THB","0.033"
"1000123","1009967","353d0c70-b9c5-4b2e-83d2-7d4230ca01ec","586","EUR","1.21"
"1000286","1009968","9a999e9e-1151-4048-a808-83207b35a5d6","886","THB","0.033"
"1000298","1009969","67cd602f-6969-45e8-a6fe-3d9444fbb2f7","214","THB","0.033"
"1000302","1009970","0d162337-e9ea-4712-b869-91ce924cdeb0","117","SGD","0.76"
"1000092","1009971","d58afd94-1e0b-44cb-be58-1b0a952eb29e","546","THB","0.033"
"1000059","1009972","2486cc22-25d9-4587-a930-4d7aa946580f","822","THB","0.033"
"1000304","1009973","ce01d110-5a03-4c1c-ad47-9ba179178718","299","THB","0.033"
"1000069","1009974","b5605f09-124e-4b87-8548-fe23d04c8f6a","211","SGD","0.76"
"1000236","1009975","2de1887e-55f9-4ee2-90f7-c2a4285820cc","374","EUR","1.21"
"1000073","1009976","b0277ad0-d39f-48ca-82b8-41914c2d2aeb","174","THB","0.033"
"1000378","1009977","f20f9dc6-37b4-4ab3-a45f-f8755e92ecf1","649","EUR","1.21"
"1000325","1009978","ee6bbc30-8499-464c-a472-19a9935917de","668","EUR","1.21"
"1000106","1009979","2d7d7f52-fe36-4ecb-9f05-e2c0aef3c24f","344","EUR","1.21"
"1000065","1009980","e414c598-16db-40e7-8244-283788b8bf92","1","SGD","0.76"
"1000372","1009981","daab2193-4c24-4c7e-b4aa-0f8fce50d896","258","EUR","1.21"
"1000323","1009982","0876af7f-6f6d-4b28-b0a0-7f26ba1bb975","33","SGD","0.76"
"1000203","1009983","6a4bdbaa-19a1-48c4-91b6-b577a3352cad","26","THB","0.033"
"1000018","1009984","6a8806ed-815d-4b8e-844c-d177f18c98cc","588","EUR","1.21"
"1000003","1009985","9868f34b-704c-420c-aa28-f5fc10f4360f","519","THB","0.033"
"1000332","1009986","ca2a995a-13a5-4715-856c-e7bba3adfe1e","581","SGD","0.76"
"1000201","1009987","a3d47d1a-4a95-4a04-ae56-4fe3d5d22340","969","EUR","1.21"
"1000339","1009988","6d98762f-1a7d-42a9-8077-d2c137a2a168","81","EUR","1.21"
"1000259","1009989","77747fe0-1c31-4582-baea-bca866eb0a30","39","EUR","1.21"
"1000058","1009990","73084557-8ed5-4460-adaa-fa4e4cac762e","101","EUR","1.21"
"1000333","1009991","f9bb0a50-8c92-4f35-b42a-ea61d65a279c","975","SGD","0.76"
"1000212","1009992","928a1ba0-1039-47a7-bea8-7f96f96b7670","716","EUR","1.21"
"1000248","1009993","d5057ca0-6d71-420a-9229-d1ba4e461c0f","825","THB","0.033"
"1000181","1009994","380a7bfb-7d33-40ee-a95c-161626de6a0a","141","SGD","0.76"
"1000269","1009995","9d0be3ba-5863-4219-9a9d-baccb2f7d6a4","615","SGD","0.76"
"1000386","1009996","a2d52d44-c522-493a-8832-b8abb0504436","261","EUR","1.21"
"1000248","1009997","f5b90493-23e2-4f90-a96d-a516f3930e67","405","EUR","1.21"
"1000232","1009998","e58fc20d-d263-4215-98d2-fb6340107d19","157","EUR","1.21"
"1000336","1009999","27957e87-df12-4c60-917e-4fd2b2ee670c","50","THB","0.033"
